"C:\Program Files (x86)\JetBrains\PyCharm 2016.1.4\bin\runnerw.exe" C:\Python27\python.exe C:/Users/diego/OneDrive/Projetos/sistema_contabil/manage.py runserver localhost:8000
[14/Nov/2016 16:32:07] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:32:07] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:32:07] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[14/Nov/2016 16:32:07] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[14/Nov/2016 16:32:22] "GET /entidade/cadastro/ HTTP/1.1" 200 45798
[14/Nov/2016 16:32:22] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:32:22] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[14/Nov/2016 16:32:22] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:32:22] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:32:22] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:32:22] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:32:22] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:32:22] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[14/Nov/2016 16:32:22] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:32:22] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:32:23] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:33:58] "GET /entidade/cadastro/ HTTP/1.1" 200 45635
[14/Nov/2016 16:33:58] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:33:58] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:33:59] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:34:00] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[14/Nov/2016 16:34:00] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[14/Nov/2016 16:34:00] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:34:00] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:36:54] "GET /entidade/cadastro/ HTTP/1.1" 200 46475
[14/Nov/2016 16:36:54] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:36:55] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[14/Nov/2016 16:36:55] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:36:55] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:36:55] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:36:55] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:36:56] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:37:53] "GET /entidade/cadastro/ HTTP/1.1" 200 46476
[14/Nov/2016 16:37:53] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:37:53] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:37:53] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:37:53] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:37:53] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[14/Nov/2016 16:37:54] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[14/Nov/2016 16:38:22] "GET /entidade/cadastro/ HTTP/1.1" 200 46497
[14/Nov/2016 16:38:22] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:38:22] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:38:22] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[14/Nov/2016 16:38:22] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:38:22] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:38:22] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:38:22] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[14/Nov/2016 16:38:23] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /entidade/cadastro/ HTTP/1.1" 200 46313
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:42:10] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:42:11] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[14/Nov/2016 16:42:11] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[14/Nov/2016 16:42:11] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:42:11] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:42:43] "GET /entidade/cadastro/ HTTP/1.1" 200 45583
[14/Nov/2016 16:42:43] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:43] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:43] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:43] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[14/Nov/2016 16:42:44] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[14/Nov/2016 16:42:49] "GET /entidade/cadastro/ HTTP/1.1" 200 45583
[14/Nov/2016 16:42:49] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:42:49] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:42:49] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[14/Nov/2016 16:42:49] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[14/Nov/2016 16:44:32] "GET /entidade/cadastro/ HTTP/1.1" 200 45593
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:44:33] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[14/Nov/2016 16:44:34] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
